cluster	gene	avg_log2FC	pct.1	pct.2	pct.diff	p_val	p_val_adj
4	Chrna7	1.04042076545552	0.458	0.261	0.197	0.00116852380262849	1
4	Mageh1	1.87976149090433	0.208	0.077	0.131	0.00120050253434419	1
4	CT009536.1	1.6683854386637	0.208	0.076	0.132	0.00127452984838866	1
4	4930447C04Rik	1.2636492052403	0.458	0.273	0.185	0.00129219174613892	1
4	Nagk	1.2059755808821	0.375	0.199	0.176	0.00130760491104881	1
4	1700029J07Rik	1.34044026566581	0.271	0.115	0.156	0.00147956346998333	1
4	Tmem266	1.12296142057836	0.375	0.185	0.19	0.00178606665405476	1
4	Tcof1	1.57302029825859	0.25	0.106	0.144	0.00184526986056201	1
4	Tma16	1.22623708077728	0.292	0.134	0.158	0.00198232263475376	1
4	St8sia1	1.16111696916826	0.542	0.378	0.164	0.00219235705226842	1
4	Ggcx	1.46263925016981	0.25	0.107	0.143	0.00221219996765183	1
4	Nucb2	1.03400373369127	0.396	0.213	0.183	0.00234731676579507	1
4	Clpb	1.15438648953772	0.458	0.297	0.161	0.00236103057421586	1
4	Arid3b	1.45609104228974	0.25	0.111	0.139	0.00238156585027244	1
4	Tex261	1.5000465467857	0.271	0.122	0.149	0.00238248165167784	1
4	Cpne2	1.09392233098745	0.333	0.163	0.17	0.002404149045288	1
4	Fbxl12	1.17071781883255	0.438	0.267	0.171	0.00254712394024711	1
4	Ppp6c	1.00654283525679	0.521	0.355	0.166	0.00268894262216112	1
4	Plekhh2	1.03891015870757	0.562	0.404	0.158	0.00273697198681794	1
4	Arpc5	1.10372471932779	0.312	0.153	0.159	0.00290856899207531	1
4	9630041A04Rik	1.12012383593059	0.229	0.093	0.136	0.00308333803764615	1
4	E430024P14Rik	1.19042813822777	0.458	0.278	0.18	0.00314412746860822	1
4	Synpr	1.30832679142516	0.375	0.213	0.162	0.00329862683112259	1
4	St8sia3os	1.3571444680869	0.375	0.223	0.152	0.00330088530266214	1
4	Creb3l2	1.14667427643338	0.458	0.286	0.172	0.00350077217200654	1
4	Rgs3	1.70602584871491	0.292	0.15	0.142	0.00378805342984237	1
4	Cpped1	1.46179376269432	0.292	0.145	0.147	0.00402609016597371	1
4	Rps6ka1	1.7777701055985	0.208	0.088	0.12	0.00441079775406477	1
4	Polr3gl	1.21383018181104	0.375	0.209	0.166	0.00454100086236404	1
4	Telo2	1.4650710534509	0.229	0.104	0.125	0.00535698203461924	1
4	C030017B01Rik	1.68070264767295	0.25	0.12	0.13	0.00549718696390196	1
4	Prr12	1.30236214637143	0.292	0.155	0.137	0.00567100178651872	1
4	Nt5c	1.58356597149956	0.271	0.137	0.134	0.00598758653057417	1
4	Mkx	1.10543127673475	0.458	0.311	0.147	0.00601698528632092	1
4	Pde2a	1.10390058585927	0.417	0.267	0.15	0.00602321115857855	1
4	Necab3	1.67971319466397	0.292	0.153	0.139	0.00619162084441184	1
4	Dtx4	1.9403878671274	0.229	0.107	0.122	0.00622530261688873	1
4	Gm26862	1.73083671941474	0.271	0.136	0.135	0.00643399818698676	1
4	Tacr1	1.31201675374901	0.208	0.09	0.118	0.0064604242043457	1
4	Gm32014	1.00730690805437	0.271	0.131	0.14	0.00660708964241519	1
4	Hoxaas2	1.48344011627148	0.208	0.09	0.118	0.00712268744921939	1
4	Eef1akmt1	1.03786447707726	0.333	0.193	0.14	0.00768812859265984	1
4	Zfhx2os	1.15070368937223	0.396	0.251	0.145	0.00782305553158006	1
4	Tank	1.77379719564572	0.229	0.114	0.115	0.00802577611413564	1
4	Krt10	1.47891731402285	0.208	0.093	0.115	0.00818925610225903	1
4	Gm20646	1.2454440512907	0.312	0.174	0.138	0.00823766839796672	1
4	Paics	1.20325553134369	0.271	0.133	0.138	0.00854948930818714	1
4	Trit1	1.00267306557968	0.458	0.313	0.145	0.00858151587393517	1
4	Gstz1	1.00135702645213	0.479	0.362	0.117	0.00863916573528098	1
4	Gm33680	1.14138926867977	0.292	0.155	0.137	0.00880711835885511	1
4	Mettl8	1.28096976611993	0.417	0.262	0.155	0.00895954566103121	1
5	Ecel1	4.96288710704855	0.711	0.039	0.672	5.75043188621951e-58	1.35089145871069e-53
5	Plch1	4.15921714079191	0.933	0.17	0.763	2.929602880157e-43	6.88222308606482e-39
5	Zfhx3	4.70439359152474	0.822	0.134	0.688	4.52701778586033e-39	1.06348701825431e-34
5	Islr2	6.23566764079554	0.289	0.003	0.286	1.540508710117e-36	3.61896306180685e-32
5	Gm41836	6.70050677462153	0.289	0.003	0.286	1.73256617272998e-36	4.07014445297728e-32
5	Crb1	5.04609344622968	0.422	0.022	0.4	2.15661884643168e-34	5.0663289940373e-30
5	Ptpro	4.24874370183354	0.644	0.077	0.567	7.30517883380275e-34	1.71613261163694e-29
5	Grik3	2.66226088228802	0.978	0.325	0.653	5.15956689823108e-29	1.21208545573245e-24
5	Egfem1	3.14026026341211	1	0.417	0.583	6.73226688655737e-29	1.58154413699006e-24
5	9530026P05Rik	3.31006432842434	0.778	0.154	0.624	3.51022097222527e-28	8.2462111079516e-24
5	Cdh13	3.54836022099272	0.933	0.305	0.628	3.61766132388363e-28	8.49860998206741e-24
5	A230006K03Rik	2.3770741932694	0.978	0.248	0.73	4.05853713466512e-28	9.53431543675531e-24
5	Tle4	2.76252377220425	0.978	0.381	0.597	1.39806632079212e-27	3.28433740080485e-23
5	Zim1	3.08382421805072	0.6	0.088	0.512	2.42339883112076e-25	5.69304853406889e-21
5	Calcrl	4.751956937824	0.267	0.009	0.258	2.65183992219745e-25	6.22970234522625e-21
5	Npy	4.26617431716675	0.756	0.181	0.575	3.49828307903794e-24	8.21816660927594e-20
5	Uncx	4.15712720859423	0.378	0.031	0.347	1.66167279773e-23	3.90360173642731e-19
5	Zfhx4	2.22387404816407	0.956	0.344	0.612	2.98529669865022e-23	7.01305900446909e-19
5	4930509J09Rik	4.43775776594609	0.622	0.121	0.501	3.14027443756757e-23	7.37713270873373e-19
5	Gm29374	5.39820638164683	0.222	0.006	0.216	4.42860744786514e-23	1.04036846165248e-18
5	Spon1	3.02401820852097	0.711	0.16	0.551	6.78116117689822e-23	1.59303038367693e-18
5	Ralyl	2.03975805884223	1	0.849	0.151	1.15792661133082e-22	2.72020119533836e-18
5	Gm47428	3.28860077459814	0.444	0.053	0.391	6.86681592197555e-21	1.6131523963905e-16
5	Luzp2	2.48093194021092	0.978	0.56	0.418	1.01972045721451e-20	2.39552729808833e-16
5	Gm16754	4.91901416917505	0.222	0.009	0.213	7.16928404373732e-20	1.68420820755477e-15
5	A830019P07Rik	3.61959360705019	0.444	0.06	0.384	9.31089362047171e-20	2.18731512932121e-15
5	Ano3	2.092792873199	0.956	0.489	0.467	8.20829937005208e-19	1.92829368801264e-14
5	Prkch	4.21715485885873	0.244	0.014	0.23	8.48539685789089e-19	1.99338942985573e-14
5	Pbx1	1.88290873467282	1	0.561	0.439	1.34854435694676e-18	3.16800040333934e-14
5	Ndnf	2.79510783399056	0.578	0.115	0.463	1.75930135687337e-18	4.13295074756692e-14
5	Gm20754	4.10113805141565	0.711	0.219	0.492	2.77045274634628e-18	6.50834759171668e-14
5	Lncbate1	4.56444234931233	0.244	0.016	0.228	6.23435662254906e-18	1.46457505776922e-13
5	Trhr	3.31595281272	0.489	0.086	0.403	7.44478417381337e-18	1.74892869811224e-13
5	Auts2	1.49839736310162	1	0.881	0.119	7.65441044047715e-18	1.79817410067689e-13
5	Pde1a	1.96468243288911	0.8	0.247	0.553	8.30113029124619e-18	1.95010152801956e-13
5	Tex15	3.14882874627921	0.511	0.096	0.415	8.42239802533184e-18	1.97858974411096e-13
5	Gm36431	6.5271349941661	0.2	0.009	0.191	2.02897731548469e-17	4.76647350953664e-13
5	Ntn1	3.82201516393993	0.222	0.013	0.209	2.72167651252283e-17	6.39376246321863e-13
5	Trhde	2.2503344896802	0.933	0.522	0.411	4.31350553427838e-17	1.01332872011268e-12
5	Tanc2	1.02359176940656	1	0.961	0.039	1.35334077506288e-16	3.17926814877772e-12
5	Bche	4.10436435631965	0.289	0.028	0.261	2.3019404038166e-16	5.40771839664595e-12
5	Dpyd	2.2074439810317	0.822	0.349	0.473	2.82675066632568e-15	6.64060266533228e-11
5	Ankfn1	1.77662958425594	0.933	0.47	0.463	4.16024904526211e-15	9.77325705712974e-11
5	A530046M15Rik	2.18404314574549	0.6	0.146	0.454	6.44724418144095e-15	1.51458660310411e-10
5	Pax2	1.80571409295629	0.889	0.47	0.419	1.05541766247464e-14	2.47938717268542e-10
5	Muc15	2.25698010322583	0.6	0.156	0.444	2.10965483927788e-14	4.9560011484316e-10
5	Hs6st3	1.31307723055999	1	0.92	0.08	4.66521332121726e-14	1.09595191342036e-09
5	Lama1	3.06708713097092	0.311	0.041	0.27	1.04054739173972e-13	2.44445393267496e-09
5	Pax8	1.64540007079718	0.911	0.404	0.507	1.20888728144926e-13	2.83991800158059e-09
5	Oprk1	2.34895119774048	0.533	0.137	0.396	1.70752251595381e-13	4.0113118944787e-09
5	Lhx1os	1.65076177411331	0.733	0.231	0.502	5.12116251443413e-13	1.20306349789087e-08
5	2700069I18Rik	2.58304202743731	0.422	0.083	0.339	5.41886143712162e-13	1.27299892880861e-08
5	Necab1	1.625601503824	0.933	0.469	0.464	5.45303324008977e-13	1.28102656876189e-08
5	Nebl	1.31779516109688	0.956	0.77	0.186	7.03343534242622e-13	1.65229463064277e-08
5	Cdk5rap2	2.05978902265317	0.756	0.338	0.418	7.42000852183887e-13	1.74310840195039e-08
5	4930473D10Rik	2.25615118578376	0.711	0.27	0.441	1.57187690036829e-12	3.69265321434519e-08
5	Atp1a1	1.588100269985	0.889	0.456	0.433	1.71111310940879e-12	4.01974691662313e-08
5	Trmt9b	3.30852317594202	0.333	0.055	0.278	1.71125662918311e-12	4.02008407327695e-08
5	Alcam	1.77339689335463	0.933	0.588	0.345	1.84122404517989e-12	4.32540352693659e-08
5	Arl15	1.1681406299758	0.956	0.752	0.204	4.09990510223127e-12	9.63149706616169e-08
5	Cntn6	1.62037705690684	0.956	0.626	0.33	4.85420788246205e-12	1.14035051574798e-07
5	Zfp385b	1.3043650986587	1	0.653	0.347	7.23019519804313e-12	1.69851745592429e-07
5	Gabrg1	2.04143833938565	0.556	0.164	0.392	1.04462856154272e-11	2.45404141677617e-07
5	Sh3pxd2a	1.60543940373343	0.844	0.461	0.383	1.14134317835795e-11	2.6812433945985e-07
5	Gabrg3	1.20134333234478	1	0.687	0.313	1.24853298999072e-11	2.9330537000862e-07
5	Ptprm	1.70608273901439	0.889	0.602	0.287	1.64676211354805e-11	3.86857355714708e-07
5	Zbbx	3.02774356316326	0.222	0.025	0.197	3.56417247723882e-11	8.37295398352944e-07
5	Cpne5	2.3286954884254	0.489	0.134	0.355	4.64113219126752e-11	1.09029477437256e-06
5	Galnt13	1.48221392030983	0.978	0.939	0.039	5.39729899584238e-11	1.26793348010329e-06
5	Syt10	1.77834217247303	0.511	0.134	0.377	9.98794612938125e-11	2.34636830471424e-06
5	Qrfprl	3.74521726625958	0.2	0.022	0.178	1.21233654003497e-10	2.84802099985014e-06
5	Gabrb1	1.17362495899864	0.978	0.73	0.248	1.75622535292685e-10	4.12572459909576e-06
5	Cntn4	1.74974056106327	0.933	0.759	0.174	1.83409819108977e-10	4.30866347050809e-06
5	1700039E22Rik	2.44924980840109	0.489	0.135	0.354	1.848638129614e-10	4.34282069408921e-06
5	Gm12296	2.0889025841109	0.644	0.253	0.391	1.95474779518314e-10	4.59209352044423e-06
5	Serpini1	1.76897512519603	0.733	0.332	0.401	1.98921801704059e-10	4.67307096563175e-06
5	Gm41414	2.69644622091165	0.289	0.05	0.239	3.28482478880563e-10	7.71671039386219e-06
5	Dpp6	1.08612520684862	1	0.995	0.005	5.8116918284127e-10	1.36528264433071e-05
5	Epha5	1.19137310422374	1	0.763	0.237	6.51378279082693e-10	1.53021785322106e-05
5	Shisa6	1.66220528558921	0.733	0.346	0.387	1.10868533918982e-09	2.60452359882472e-05
5	Csgalnact1	2.7843560204902	0.489	0.176	0.313	1.40009657962726e-09	3.28910688486036e-05
5	Lhfpl3	1.24450649299867	0.978	0.851	0.127	1.52949814167762e-09	3.59309703442906e-05
5	Trpc4	1.95558716892072	0.4	0.099	0.301	1.5513397272226e-09	3.64440728719133e-05
5	Grik4	1.27922715901783	0.844	0.431	0.413	2.16554205774951e-09	5.08729140206514e-05
5	Zic1	1.91423353047509	0.533	0.181	0.352	2.67335188385462e-09	6.28023824555128e-05
5	Dgkh	1.27729672293895	0.956	0.726	0.23	2.89220397225955e-09	6.79436557163214e-05
5	Sez6	1.39427938102908	0.778	0.357	0.421	3.83486910340568e-09	9.00887449772062e-05
5	BC067074	3.17417762795472	0.2	0.027	0.173	3.94109858008786e-09	9.25842878434239e-05
5	Sncaip	1.42564264942708	0.8	0.469	0.331	4.87594518157122e-09	0.000114545704205471
5	Gm11844	1.93009325570614	0.578	0.212	0.366	5.37707323810985e-09	0.000126318204509677
5	Sesn3	1.2153789457025	0.933	0.612	0.321	7.25800611847124e-09	0.000170505079735126
5	Trpc7	1.67435285973804	0.689	0.311	0.378	7.82838871680497e-09	0.000183904507735182
5	Gabra2	1.54982414881269	0.844	0.574	0.27	1.38168160504748e-08	0.000324584642657755
5	Rspo1	2.34343644240436	0.2	0.028	0.172	1.57358193713974e-08	0.000369665868672869
5	Col9a3	2.4949113160965	0.356	0.093	0.263	1.80516183582801e-08	0.000424068618472715
5	Gm13629	1.21661186046277	0.867	0.478	0.389	1.82917349209303e-08	0.000429709436762495
5	Dock6	3.00899455199418	0.333	0.085	0.248	2.22713001024836e-08	0.000523197382007545
5	Gm42439	1.29681649281303	0.889	0.58	0.309	2.83148891748981e-08	0.000665173376496706
5	Il5ra	4.03993736377686	0.2	0.031	0.169	3.32206131271386e-08	0.000780418643582741
5	Myt1	1.55322824507459	0.533	0.198	0.335	4.02600106314229e-08	0.000945788169753387
5	Bcl11a	1.02958528859724	0.911	0.792	0.119	4.5393023992646e-08	0.00106637291963524
5	Inhba	1.53562668187722	0.578	0.242	0.336	5.4454509736032e-08	0.00127924534271886
5	2610037D02Rik	1.4953776482746	0.867	0.58	0.287	6.28262043847782e-08	0.00147591319340721
5	Cep112	1.34121490523545	0.756	0.421	0.335	6.66002279888447e-08	0.00156457255591394
5	1700016K05Rik	2.54821636752572	0.4	0.134	0.266	8.05278871381741e-08	0.00189176112464999
5	Rftn1	1.55833516766657	0.6	0.236	0.364	8.4587174308872e-08	0.00198712189886402
5	Tmem26	2.50813714111743	0.244	0.049	0.195	1.00059114208881e-07	0.00235058871099504
5	Dpp10	1.3740323742483	0.956	0.854	0.102	1.36759272125962e-07	0.00321274882078309
5	Bcl9	1.49322881037324	0.667	0.351	0.316	1.58501976005746e-07	0.00372352842032698
5	Ildr2	2.0955763677098	0.378	0.116	0.262	1.65828356029329e-07	0.003895639739841
5	Qrfpr	1.69974846584407	0.444	0.148	0.296	2.03086215991492e-07	0.00477090138607212
5	Gm17168	2.56892192695042	0.244	0.052	0.192	2.39212837097089e-07	0.00561958796908482
5	Pcca	1.00649732031788	0.889	0.631	0.258	2.59156169396091e-07	0.00608809673145296
5	Epb41l5	1.88863484787745	0.489	0.186	0.303	3.06525516880814e-07	0.00720089744256408
5	Phactr1	1.00498293551291	0.889	0.778	0.111	3.2075757978946e-07	0.007535237064414
5	Myo1d	1.67085984636341	0.511	0.214	0.297	3.46671475610501e-07	0.00814400630504189
5	Mrap2	1.57295628530946	0.533	0.222	0.311	4.85009774271865e-07	0.0113938496171947
5	Plk2	2.28788683807268	0.333	0.094	0.239	5.16353045518349e-07	0.0121301657453171
5	Kcns3	2.61827998234088	0.222	0.046	0.176	5.49821946287478e-07	0.0129164171621854
5	Tmem132d	2.19055719641071	0.422	0.159	0.263	6.05804741682085e-07	0.0142315649915955
5	Map3k15	2.99709883732195	0.2	0.038	0.162	6.40786252675804e-07	0.01505335064786
5	Runx2	1.04826356188324	0.822	0.503	0.319	8.64784337755052e-07	0.0203155136625417
5	Sort1	1.21888477629539	0.733	0.443	0.29	1.01528936046902e-06	0.0238511776561381
5	Arhgef28	1.29964282422547	0.733	0.412	0.321	1.04311390276209e-06	0.024504831803687
5	Sinhcaf	1.75324986933743	0.422	0.151	0.271	1.12806488480974e-06	0.0265005002739504
5	Smco4	2.43813155453769	0.2	0.038	0.162	1.14626686728218e-06	0.0269281012461929
5	Arid5b	1.08561225906969	0.844	0.635	0.209	1.24403802979608e-06	0.0292249413959695
5	Gm13944	1.29731503383819	0.644	0.322	0.322	1.29291537953531e-06	0.0303731680960434
5	Fgd4	1.00004906792694	0.822	0.586	0.236	1.3893360214168e-06	0.0326382818151234
5	Adra1a	1.47576783596558	0.422	0.151	0.271	1.58200651332785e-06	0.0371644970110978
5	D030068K23Rik	1.38298084503265	0.756	0.52	0.236	2.43745205213609e-06	0.0572606236087809
5	Rab3b	1.50603873053329	0.444	0.16	0.284	2.84733136870828e-06	0.0668895085136948
5	Slit3	2.58131394319101	0.333	0.108	0.225	3.38683819381183e-06	0.0795636028490276
5	Dcaf4	2.2471598754316	0.289	0.082	0.207	3.46535310215104e-06	0.0814080750757322
5	Gad2	1.36738217307324	0.711	0.398	0.313	3.8253493497186e-06	0.0898651069235893
5	Rmst	2.43845285272167	0.578	0.344	0.234	6.61950051607451e-06	0.155505306123622
5	Zc3h12c	1.55520662846939	0.556	0.278	0.278	7.13603881550828e-06	0.167639823853921
5	Eda	1.65589151005738	0.467	0.2	0.267	8.00973822474319e-06	0.188164770375667
5	Cdh6	1.29258909380242	0.667	0.371	0.296	8.99017828050734e-06	0.211197268165678
5	Tmem29	1.11328409109471	0.667	0.385	0.282	1.08126780455466e-05	0.254011432645982
5	Id4	1.793354666345	0.422	0.17	0.252	1.26365114075315e-05	0.296856925985729
5	Mme	1.68610077294912	0.511	0.261	0.25	1.42508388662506e-05	0.334780706645958
5	Nppc	1.89054637249182	0.4	0.162	0.238	1.47111194563748e-05	0.345593618269156
5	Ptn	1.08880041497061	0.711	0.41	0.301	1.47699252059764e-05	0.346975082938798
5	4930444A19Rik	1.0430079745254	0.711	0.417	0.294	1.52292009453926e-05	0.357764388609163
5	Etnk2	2.02232622921278	0.244	0.066	0.178	1.59444006650372e-05	0.374565860423053
5	Spats2l	1.53316599669074	0.533	0.285	0.248	1.65490558547391e-05	0.388770420139532
5	Gm13415	1.1377484508289	0.556	0.264	0.292	1.80441421285637e-05	0.423892986884218
5	Nnat	1.46145034940641	0.489	0.23	0.259	1.81539692457818e-05	0.426473045521905
5	2810432F15Rik	1.57144013532408	0.467	0.208	0.259	2.36478667194777e-05	0.555535684973971
5	Rspo2	1.53370655180553	0.333	0.112	0.221	2.37618613366274e-05	0.55821364652005
5	Gm42948	1.66497363831797	0.444	0.209	0.235	2.57010939002505e-05	0.603770097904686
5	Dlc1	1.8299742436224	0.711	0.498	0.213	2.77605838341406e-05	0.652151635431632
5	Golim4	2.29023889636058	0.311	0.11	0.201	3.07077460926039e-05	0.72138637120745
5	Gm44643	1.77932628767512	0.356	0.134	0.222	3.09601763680585e-05	0.72731646323843
5	Gm14329	1.6591676058831	0.267	0.08	0.187	3.56811630888987e-05	0.838221883284408
5	Tmem65	1.29270021613344	0.667	0.399	0.268	3.72885575285571e-05	0.875982793460862
5	Cdon	1.3411422358686	0.511	0.258	0.253	3.8831823226321e-05	0.912237191232734
5	Cdh23	2.70349208348696	0.2	0.052	0.148	4.02309978428086e-05	0.945106601323259
5	Kctd1	1.21778721532556	0.622	0.392	0.23	4.26286096800478e-05	1
5	Olfm1	1.37005638783122	0.533	0.289	0.244	5.50061153983971e-05	1
5	Rasgrf2	1.29196638555071	0.511	0.27	0.241	5.53442401344114e-05	1
5	St8sia4	1.52838771353239	0.422	0.186	0.236	5.74607838177288e-05	1
5	Pcsk1n	1.0816403479726	0.889	0.789	0.1	6.03040912948073e-05	1
5	Gm27008	1.41780880225967	0.444	0.211	0.233	6.14674924526089e-05	1
5	Btf3	1.16422941914704	0.467	0.206	0.261	6.5351070404273e-05	1
5	Gm14004	1.9071183047715	0.2	0.052	0.148	6.56743105518862e-05	1
5	Gm47889	2.00498177076284	0.356	0.145	0.211	7.29809374375783e-05	1
5	Fat1	1.11989296502956	0.533	0.266	0.267	7.81464258438662e-05	1
5	Gpr176	1.4333164475611	0.578	0.344	0.234	7.82938355027316e-05	1
5	Gm36988	1.26926416972913	0.422	0.179	0.243	8.30329631656073e-05	1
5	Gm9984	1.62789581876182	0.244	0.074	0.17	8.32256144411826e-05	1
5	Syt9	1.09787296328819	0.556	0.281	0.275	8.67307161753315e-05	1
5	Psd	1.30815650531682	0.467	0.225	0.242	8.79425187915211e-05	1
5	Pik3c3	1.49565617095781	0.378	0.162	0.216	9.31522333613593e-05	1
5	Polq	1.42750183146298	0.4	0.179	0.221	0.000118340967617453	1
5	Glp2r	1.38298502082273	0.311	0.115	0.196	0.000121976395525157	1
5	Fat3	1.22612933233266	0.778	0.778	0	0.000122701223209349	1
5	Ranbp17	1.0592598928177	0.756	0.541	0.215	0.000138841940662067	1
5	Gm44644	1.73336778976362	0.267	0.09	0.177	0.000140226022655477	1
5	Ccdc148	1.04006486603513	0.556	0.302	0.254	0.00014347293201625	1
5	Htr7	1.11102007681889	0.6	0.324	0.276	0.000145979924119859	1
5	Tprkb	1.5208228592467	0.4	0.184	0.216	0.000167075964291658	1
5	Wdsub1	1.35930107021255	0.289	0.101	0.188	0.000173919366112703	1
5	Rgs11	1.75366467524805	0.422	0.209	0.213	0.000175681277457264	1
5	Spata1	1.88311496290668	0.244	0.08	0.164	0.000196780840709113	1
5	Rhot2	1.37965399434925	0.333	0.131	0.202	0.000206860578563806	1
5	Celf6	1.23140808863352	0.444	0.208	0.236	0.000207515931922883	1
5	Gm19522	1.18798046745858	0.489	0.264	0.225	0.000211165173071182	1
5	AW551984	1.45975392573795	0.267	0.09	0.177	0.000211848314765056	1
5	Gm11750	1.38814148382136	0.267	0.088	0.179	0.000227979748404595	1
5	Galnt16	1.08271433239803	0.733	0.478	0.255	0.00024499917052205	1
5	A430090L17Rik	1.30224525581086	0.511	0.274	0.237	0.000246212898393059	1
5	Amot	1.93032607696509	0.2	0.06	0.14	0.000262301676726863	1
5	Slco4c1	1.68541987384322	0.267	0.097	0.17	0.000270262825299001	1
5	Stum	2.11262642629633	0.244	0.086	0.158	0.000276607068327771	1
5	Mpp6	1.0137337782674	0.644	0.454	0.19	0.000282606758523027	1
5	C230034O21Rik	1.63294354636472	0.2	0.058	0.142	0.000284569155799949	1
5	Mb21d2	1.16948880481149	0.444	0.209	0.235	0.000323353616551226	1
5	G2e3	1.35153934142082	0.356	0.154	0.202	0.000375725193270801	1
5	Nudcd1	1.27589919958807	0.511	0.292	0.219	0.000395607043714678	1
5	Pde8b	1.0259556024582	0.733	0.59	0.143	0.000395800263554981	1
5	4930563F08Rik	1.46094500142899	0.289	0.112	0.177	0.000411493132483296	1
5	Cbfb	1.77771889944499	0.311	0.138	0.173	0.000438752335633547	1
5	Slc2a8	1.62709041729862	0.356	0.164	0.192	0.000450357149271542	1
5	Cntnap5c	2.03718755989669	0.511	0.292	0.219	0.000450749648688474	1
5	Gm9968	1.99157220052126	0.267	0.105	0.162	0.000473087056230986	1
5	Echdc2	1.80032052543109	0.289	0.113	0.176	0.000475911708643103	1
5	Kctd4	1.06725174239891	0.467	0.236	0.231	0.000489121312614507	1
5	Gm32442	1.08670310019435	0.422	0.198	0.224	0.000510845198953319	1
5	9630013A20Rik	1.21444262785934	0.644	0.379	0.265	0.000519528244344313	1
5	Bclaf3	1.02336630472093	0.578	0.358	0.22	0.000525776698095198	1
5	Dnah9	1.7923721278086	0.333	0.146	0.187	0.000531277667728958	1
5	Slitrk3	1.33560001712442	0.333	0.146	0.187	0.000582128798079731	1
5	Rnf207	1.83377692963001	0.222	0.075	0.147	0.00060811475314569	1
5	Faap20	1.80221779907444	0.222	0.075	0.147	0.000637792156593721	1
5	Gm16973	1.45455992267646	0.222	0.075	0.147	0.000692991568217859	1
5	Armcx2	1.90409235880218	0.222	0.079	0.143	0.00069943383997339	1
5	Nsfl1c	1.3502331065261	0.267	0.104	0.163	0.000867971531028628	1
5	Lman1	1.01252072037615	0.489	0.278	0.211	0.000880643379448665	1
5	Rsph14	1.33036822391431	0.378	0.189	0.189	0.00090461026957234	1
5	Gm12371	1.57019744983357	0.267	0.104	0.163	0.000970434776568727	1
5	Tmtc4	1.09105388401171	0.489	0.275	0.214	0.00101731853580987	1
5	Slc25a19	1.01716285477378	0.244	0.086	0.158	0.0010767283765556	1
5	Prex1	1.82321384522841	0.222	0.082	0.14	0.00109126240469418	1
5	B3galt5	1.42347355550035	0.356	0.167	0.189	0.00110490426363892	1
5	Pcsk6	1.32200576519071	0.422	0.225	0.197	0.00111195583137246	1
5	Slc8a2	1.33455631799161	0.4	0.22	0.18	0.00113351878538034	1
